date,maturities_available,calendar_violations,calendar_free,worst_variance_drop,min_forward_variance,skew_index,risk_neutral_skewness,iv_VIX9D,theta_VIX9D,iv_VIX,theta_VIX,iv_VIX3M,theta_VIX3M,iv_VIX6M,theta_VIX6M,iv_VIX1Y,theta_VIX1Y
2011-02-10,5,0,True,0.0,0.027935975714285705,129.24,-2.924000000000001,0.14529999999999998,0.0005205720821917807,0.1609,0.0021278473972602733,0.18100000000000002,0.008347323287671234,0.2016,0.020711003178082193,0.2206,0.04866436
2011-02-11,5,0,True,0.0,0.025793267142857134,131.31,-3.1310000000000002,0.1479,0.0005393690136986302,0.15689999999999998,0.0020233652054794517,0.17859999999999998,0.008127425424657534,0.1985,0.020078954794520553,0.2228,0.04963984
2011-02-14,5,0,True,0.0,0.025151259999999998,127.41,-2.7409999999999997,0.1616,0.0006439206575342465,0.1595,0.0020909794520547944,0.1794,0.008200398575342466,0.2003,0.020444758191780824,0.22440000000000002,0.05035536000000001
2011-02-15,5,0,True,0.0,0.02650114,131.78,-3.178,0.16579999999999998,0.0006778267397260271,0.1637,0.0022025498630136985,0.1827,0.008504860191780822,0.2024,0.020875702356164382,0.2271,0.05157441
2011-02-16,5,0,True,0.0,0.027739904285714278,130.69,-3.069,0.16870000000000002,0.0007017457808219179,0.1672,0.0022977402739726024,0.1832,0.00855147484931507,0.20329999999999998,0.021061768602739724,0.2253,0.05076009
2011-02-17,5,0,True,0.0,0.02860589571428571,130.97,-3.097,0.15810000000000002,0.0006163301095890412,0.1659,0.0022621487671232875,0.1863,0.008843329232876713,0.2071,0.021856482904109593,0.2274,0.051710759999999995
2011-02-18,5,0,True,0.0,0.029023282857142858,136.43,-3.6430000000000007,0.1492,0.0005488924931506848,0.1643,0.002218725205479452,0.18899999999999997,0.009101515068493148,0.20920000000000002,0.022301980931506853,0.2302,0.05299204
2011-02-22,5,0,True,0.0,0.04089279571428574,125.9,-2.5900000000000007,0.22089999999999999,0.00120320901369863,0.20800000000000002,0.003555945205479453,0.2132,0.011581491287671233,0.2299,0.026933824273972604,0.24719999999999998,0.06110783999999999
2011-02-23,5,0,True,0.0,0.04774214714285714,124.53,-2.4530000000000003,0.22769999999999999,0.001278426328767123,0.2213,0.004025234794520547,0.22469999999999998,0.012864598273972601,0.23879999999999998,0.02905953928767123,0.253,0.064009
2011-02-24,5,0,True,0.0,0.045105481428571424,124.68,-2.468000000000001,0.2151,0.0011408550410958904,0.2132,0.003735964931506849,0.22260000000000002,0.012625262136986304,0.2386,0.0290108837260274,0.2539,0.06446521000000001
2011-02-25,5,0,True,0.0,0.03815230428571428,128.76,-2.875999999999999,0.18469999999999998,0.0008411693424657532,0.19219999999999998,0.0030362334246575337,0.2057,0.010780990602739725,0.2271,0.0262817541369863,0.2446,0.059829160000000006
2011-02-28,5,0,True,0.0,0.033750785714285726,129.37,-2.9370000000000003,0.183,0.0008257561643835615,0.18350000000000002,0.0027675821917808223,0.2,0.01019178082191781,0.2175,0.024106746575342466,0.23440000000000003,0.05494336000000001
2011-03-01,5,0,True,0.0,0.043083095714285716,122.43,-2.2430000000000008,0.2159,0.0011493569589041096,0.2101,0.003628110410958904,0.21899999999999997,0.012220199999999997,0.23309999999999997,0.027688831397260267,0.24539999999999998,0.06022115999999999
2011-03-02,5,0,True,0.0,0.04270678285714285,123.06,-2.306,0.2078,0.0010647330410958906,0.207,0.0035218356164383557,0.2168,0.01197591320547945,0.2329,0.02764133769863014,0.24530000000000002,0.06017209000000001
2011-03-03,5,0,True,0.0,0.03725475000000001,125.71,-2.5709999999999993,0.1685,0.0007000828767123288,0.18600000000000003,0.002843506849315069,0.20440000000000003,0.010645152000000003,0.2229,0.025318630849315064,0.23800000000000002,0.05664400000000001
2011-03-04,5,0,True,0.0,0.03848611,125.9,-2.5900000000000007,0.1769,0.0007716232602739725,0.1906,0.0029858926027397257,0.20800000000000002,0.011023430136986305,0.2267,0.026189253534246577,0.2425,0.05880625
2011-03-07,5,0,True,0.0,0.042130475714285714,122.95,-2.2950000000000004,0.2097,0.0010842926301369864,0.2066,0.003508237808219178,0.21850000000000003,0.01216446369863014,0.2346,0.028046333589041097,0.24789999999999998,0.061454409999999994
2011-03-08,5,0,True,0.0,0.04008881714285715,123.37,-2.3370000000000006,0.1934,0.0009222795616438355,0.19820000000000002,0.0032287594520547945,0.2145,0.011723159589041096,0.23129999999999998,0.027262855726027393,0.2458,0.060417639999999995
2011-03-09,5,0,True,0.0,0.04138384714285714,122.6,-2.2599999999999993,0.1993,0.0009794093424657536,0.2022,0.003360397808219178,0.2182,0.012131083068493151,0.2347,0.028070248602739725,0.2486,0.061801959999999996
2011-03-10,5,0,True,0.0,0.045935538571428555,119.26,-1.9260000000000006,0.2289,0.0012919366849315067,0.2188,0.003934803287671232,0.22760000000000002,0.01319880460273973,0.2427,0.03001647106849315,0.2565,0.06579225
2011-03-11,5,0,True,0.0,0.04147119999999999,118.54,-1.8540000000000005,0.19399999999999998,0.0009280109589041093,0.20079999999999998,0.003314025205479451,0.2187,0.01218674293150685,0.2369,0.028598957424657536,0.25239999999999996,0.06370575999999997
2011-03-14,5,0,True,0.0,0.04317134714285714,121.52,-2.1519999999999997,0.2193,0.001185842219178082,0.2113,0.003669673150684931,0.2249,0.012887509397260273,0.24,0.02935232876712329,0.2572,0.06615183999999999
2011-03-15,5,0,True,0.0,0.05574562857142856,121.82,-2.1819999999999995,0.259,0.0016540520547945205,0.2432,0.004861334794520548,0.2403,0.014712877726027399,0.2527,0.03254097517808219,0.265,0.07022500000000001
2011-03-16,5,0,True,0.0,0.06573805285714289,122.46,-2.2459999999999996,0.3104,0.0023757080547945207,0.294,0.007104328767123286,0.2691,0.01845089679452055,0.271,0.03742472876712329,0.2784,0.07750655999999999
2011-03-17,5,0,True,0.0,0.062424917142857146,125.85,-2.5849999999999995,0.2862,0.0020197094794520546,0.2637,0.0057154265753424655,0.2544,0.016490138301369864,0.2609,0.03468711961643836,0.2696,0.07268416
2011-03-18,5,0,True,0.0,0.05787639571428572,126.81,-2.681,0.2531,0.00157955202739726,0.2444,0.0049094268493150685,0.2434,0.015094934465753424,0.2536,0.03277317961643836,0.2637,0.06953769
2011-03-21,5,0,True,0.0,0.041745711428571426,124.59,-2.4590000000000005,0.2102,0.0010894694794520547,0.2061,0.0034912775342465755,0.2195,0.012276063698630138,0.2345,0.028022428767123284,0.24609999999999999,0.060565209999999994
2011-03-22,5,0,True,0.0,0.040913632857142855,120.83,-2.0829999999999997,0.20170000000000002,0.0010031397534246576,0.2021,0.0033570747945205477,0.217,0.011998019178082192,0.2334,0.027760148383561643,0.24480000000000002,0.05992704000000001
2011-03-23,5,0,True,0.0,0.03692911714285715,120.75,-2.075,0.1906,0.0008957677808219178,0.1917,0.0030204567123287675,0.20929999999999999,0.011161653616438356,0.2275,0.02637441780821918,0.2434,0.05924356
2011-03-24,5,0,True,0.0,0.03328043999999999,119.97,-1.9969999999999999,0.17420000000000002,0.0007482486575342467,0.18,0.0026630136986301365,0.20079999999999998,0.0102734781369863,0.22190000000000001,0.025091965643835618,0.2373,0.05631129000000001
2011-03-25,5,0,True,0.0,0.03271401,121.43,-2.1430000000000007,0.17489999999999997,0.0007542742191780819,0.1791,0.0026364501369863015,0.2003,0.010222379095890412,0.22149999999999997,0.025001584931506844,0.2378,0.05654884
2011-03-28,5,0,True,0.0,0.03711798857142859,122.68,-2.2680000000000007,0.1984,0.0009705836712328766,0.19440000000000002,0.0031061391780821926,0.2086,0.011087118575342466,0.2263,0.026096915999999998,0.24109999999999998,0.058129209999999994
2011-03-29,5,0,True,0.0,0.034047160000000014,124.11,-2.411,0.1746,0.0007516888767123287,0.1816,0.002710566575342466,0.1997,0.010161228410958902,0.2205,0.02477634657534247,0.2369,0.05612161
2011-03-30,5,0,True,0.0,0.03244971142857143,123.5,-2.35,0.1698,0.0007109270136986302,0.1771,0.0025778967123287672,0.1975,0.00993857876712329,0.2175,0.024106746575342466,0.2354,0.055413159999999996
2011-03-31,5,0,True,0.0,0.03355753857142856,124.64,-2.464,0.1631,0.0006559301095890411,0.17739999999999997,0.0025866378082191775,0.1984,0.010029364602739725,0.2193,0.024507405863013698,0.23579999999999998,0.055601639999999994
2011-04-01,5,0,True,0.0,0.03341474999999999,128.64,-2.8639999999999985,0.1515,0.0005659458904109589,0.174,0.002488438356164383,0.1959,0.009778200904109588,0.21760000000000002,0.024128918794520553,0.2346,0.05503716
2011-04-04,5,0,True,0.0,0.0317689257142857,128.05,-2.805000000000001,0.1672,0.0006893220821917808,0.175,0.0025171232876712323,0.19390000000000002,0.009579563095890413,0.21660000000000001,0.023907655232876718,0.23309999999999997,0.054335609999999986
2011-04-05,5,0,True,0.0,0.03179652428571427,128.02,-2.802000000000001,0.15810000000000002,0.0006163301095890412,0.1725,0.002445719178082191,0.19399999999999998,0.009589446575342463,0.2165,0.02388558493150685,0.23329999999999998,0.054428889999999994
2011-04-06,5,0,True,0.0,0.03088668142857142,125.18,-2.5180000000000007,0.1521,0.0005704375068493151,0.16899999999999998,0.002347479452054794,0.1938,0.009569684712328767,0.2163,0.023841474904109587,0.2347,0.055084089999999995
2011-04-07,5,0,True,0.0,0.030946089999999996,126.46,-2.6459999999999995,0.1593,0.0006257216712328767,0.1711,0.002406181643835616,0.195,0.009688561643835617,0.2183,0.024284409698630136,0.23870000000000002,0.05697769000000001
2011-04-08,5,0,True,0.0,0.03292595285714286,125.92,-2.592,0.1721,0.0007303169589041096,0.1787,0.0026246868493150686,0.2005,0.010242803424657537,0.2232,0.025386829150684936,0.2429,0.05900041
2011-04-11,5,0,True,0.0,0.024824352857142854,122.94,-2.2939999999999996,0.1839,0.0008338983287671234,0.1659,0.0022621487671232875,0.20010000000000003,0.010201975150684934,0.2231,0.02536408619178082,0.2415,0.05832225
2011-04-12,5,0,True,0.0,0.026366375714285715,121.94,-2.194,0.1893,0.0008835901643835615,0.1709,0.002400559726027397,0.20329999999999998,0.010530884301369862,0.2263,0.026096915999999998,0.244,0.059536
2011-04-13,5,0,True,0.0,0.02705859000000001,124.55,-2.4549999999999996,0.1797,0.0007962433150684932,0.16920000000000002,0.0023530389041095897,0.1999,0.010181591589041096,0.2236,0.02547790290410959,0.24230000000000002,0.058709290000000004
2011-04-14,5,0,True,0.0,0.026858409999999992,125.09,-2.5090000000000003,0.15990000000000001,0.0006304440821917809,0.16269999999999998,0.0021757224657534243,0.1996,0.010151054465753425,0.2234,0.025432345643835615,0.24350000000000002,0.05929225000000001
2011-04-15,5,0,True,0.0,0.02478955428571429,130.45,-3.044999999999999,0.14279999999999998,0.0005028124931506847,0.1532,0.0019290608219178081,0.1917,0.00936341580821918,0.2188,0.024395780383561643,0.2386,0.05692996
2011-04-18,5,0,True,0.0,0.027770932857142855,129.37,-2.9370000000000003,0.17629999999999998,0.0007663978356164382,0.1696,0.0023641775342465752,0.19920000000000002,0.010110409643835618,0.2249,0.025775018794520547,0.24420000000000003,0.059633640000000016
2011-04-19,5,0,True,0.0,0.02495006714285714,129.4,-2.9400000000000004,0.1591,0.0006241514794520548,0.1583,0.0020596347945205477,0.1918,0.009373187178082191,0.21969999999999998,0.024596889698630133,0.2394,0.05731236
2011-04-20,5,0,True,0.0,0.022749202857142856,131.13,-3.1129999999999995,0.15039999999999998,0.0005577573698630136,0.1507,0.001866615616438356,0.1848,0.008701497863013698,0.2137,0.023271754356164385,0.23370000000000002,0.05461569000000001
2011-04-21,5,0,True,0.0,0.02355169,131.78,-3.178,0.1303,0.00041863783561643837,0.1469,0.0017736665753424659,0.18350000000000002,0.00857950479452055,0.2121,0.022924581534246577,0.2334,0.05447556
2011-04-25,5,0,True,0.0,0.02582030714285715,130.88,-3.0879999999999996,0.1505,0.0005584993150684931,0.1577,0.0020440512328767126,0.1855,0.00876754315068493,0.21359999999999998,0.023249979616438352,0.2335,0.05452225000000001
2011-04-26,5,0,True,0.0,0.025005245714285713,127.45,-2.745,0.1516,0.0005666932602739727,0.1562,0.002005351232876712,0.1827,0.008504860191780822,0.2096,0.022387347287671236,0.23199999999999998,0.05382399999999999
2011-04-27,5,0,True,0.0,0.024512409999999995,126.93,-2.6930000000000005,0.1461,0.0005263202465753425,0.1535,0.0019366232876712327,0.179,0.008163871232876712,0.2064,0.021708982356164384,0.2289,0.05239521
2011-04-28,5,0,True,0.0,0.023502224285714284,124.99,-2.4989999999999997,0.1281,0.00040462052054794515,0.1462,0.0017568032876712327,0.1752,0.007820928,0.2029,0.020978970575342464,0.2262,0.05116644000000001
2011-04-29,5,0,True,0.0,0.023736867142857138,127.45,-2.745,0.1309,0.00042250216438356156,0.1475,0.001788184931506849,0.175,0.0078030821917808215,0.2025,0.02089633561643836,0.2245,0.05040025
2011-05-02,5,0,True,0.0,0.026676060000000005,124.15,-2.4150000000000005,0.1516,0.0005666932602739727,0.15990000000000001,0.002101480273972603,0.1839,0.008616949397260276,0.21059999999999998,0.022601476602739725,0.22899999999999998,0.052440999999999995
2011-05-03,5,0,True,0.0,0.029264109999999982,127.49,-2.7489999999999997,0.15710000000000002,0.0006085580547945207,0.16699999999999998,0.002292246575342465,0.1911,0.009304894602739726,0.21489999999999998,0.023533846191780818,0.2325,0.05405625000000001
2011-05-04,5,0,True,0.0,0.030190475714285698,125.29,-2.529000000000001,0.1637,0.0006607649589041096,0.17079999999999998,0.0023977512328767115,0.19440000000000002,0.009629031452054798,0.2182,0.024262166136986302,0.235,0.055224999999999996
2011-05-05,5,0,True,0.0,0.03205956142857142,124.89,-2.489,0.1887,0.0008779978356164384,0.182,0.0027225205479452052,0.1984,0.010029364602739725,0.221,0.024888838356164386,0.23739999999999997,0.05635875999999999
2011-05-06,5,0,True,0.0,0.03307290999999999,124.61,-2.461,0.1889,0.0008798599726027399,0.184,0.0027826849315068488,0.1991,0.010100261178082192,0.22039999999999998,0.024753878794520547,0.2376,0.056453760000000006
2011-05-09,5,0,True,0.0,0.030313645714285718,124.67,-2.467,0.1656,0.0006761924383561643,0.1716,0.002420265205479452,0.192,0.009392745205479452,0.2159,0.023753377150684936,0.2345,0.05499024999999999
2011-05-10,5,0,True,0.0,0.02705073999999999,126.23,-2.623,0.1458,0.00052416098630137,0.1591,0.002080504931506849,0.1837,0.00859821690410959,0.21050000000000002,0.022580017808219183,0.2304,0.05308416
2011-05-11,5,0,True,0.0,0.028947214285714278,121.79,-2.1790000000000007,0.168,0.0006959342465753425,0.16949999999999998,0.0023613904109589037,0.1905,0.00924655684931507,0.21489999999999998,0.023533846191780818,0.23399999999999999,0.05475599999999999
2011-05-12,5,0,True,0.0,0.026936842857142856,122.59,-2.2590000000000003,0.151,0.0005622164383561643,0.1603,0.0021120073972602737,0.1844,0.008663869808219178,0.2107,0.0226229455890411,0.2305,0.053130250000000004
2011-05-13,5,0,True,0.0,0.02905054714285714,121.9,-2.1900000000000004,0.17129999999999998,0.0007235430410958901,0.1707,0.0023949443835616434,0.1907,0.009265982383561645,0.2144,0.023424462904109593,0.2345,0.05499024999999999
2011-05-16,5,0,True,0.0,0.03087890999999999,123.58,-2.3579999999999997,0.1971,0.000957906,0.18239999999999998,0.0027345008219178076,0.19870000000000002,0.010059718273972605,0.2194,0.024529761534246578,0.2377,0.056501289999999996
2011-05-17,5,0,True,0.0,0.02960083285714286,121.14,-2.114,0.1833,0.0008284657808219178,0.17550000000000002,0.002531527397260274,0.1945,0.009638940410958904,0.2173,0.024062432712328767,0.2361,0.05574321
2011-05-18,5,0,True,0.0,0.02631345,125.82,-2.5819999999999994,0.1625,0.0006511130136986302,0.1623,0.0021650375342465752,0.18530000000000002,0.008748647589041097,0.21109999999999998,0.022708923452054792,0.2311,0.05340721
2011-05-19,5,0,True,0.0,0.02486978285714286,127.16,-2.7159999999999997,0.1492,0.0005488924931506848,0.1552,0.001979756712328767,0.18170000000000003,0.008412013068493153,0.2084,0.022131737424657533,0.2304,0.05308416
2011-05-20,5,0,True,0.0,0.02936027142857143,129.15,-2.9150000000000005,0.18100000000000002,0.0008078054794520549,0.1743,0.002497026575342466,0.1905,0.00924655684931507,0.2143,0.02340261682191781,0.2396,0.05740816000000001
2011-05-23,5,0,True,0.0,0.032424261428571424,124.78,-2.478,0.1887,0.0008779978356164384,0.1827,0.0027435032876712328,0.1979,0.009978877068493151,0.2202,0.02470897380821918,0.24230000000000002,0.058709290000000004
2011-05-24,5,0,True,0.0,0.03167876142857142,123.13,-2.3129999999999997,0.1787,0.0007874060547945205,0.1782,0.002610019726027397,0.1917,0.00936341580821918,0.2175,0.024106746575342466,0.2376,0.056453760000000006
2011-05-25,5,0,True,0.0,0.029487175714285708,122.89,-2.289,0.16829999999999998,0.0006984219452054793,0.1707,0.0023949443835616434,0.1887,0.009072644301369864,0.2157,0.023709389424657536,0.2368,0.056074240000000004
2011-05-26,5,0,True,0.0,0.027823539999999987,125.43,-2.5430000000000006,0.1462,0.0005270409863013698,0.1609,0.0021278473972602733,0.1819,0.008430541726027398,0.20920000000000002,0.022301980931506853,0.2302,0.05299204
2011-05-27,5,0,True,0.0,0.027105309999999994,123.58,-2.3579999999999997,0.1479,0.0005393690136986302,0.1598,0.0020988526027397258,0.1813,0.008375016904109588,0.20629999999999998,0.021687951616438352,0.2274,0.051710759999999995
2011-05-31,5,0,True,0.0,0.02459841,123.91,-2.3909999999999996,0.1489,0.0005466873698630137,0.1545,0.0019619383561643835,0.17559999999999998,0.007856680767123286,0.20010000000000003,0.020403950301369867,0.2213,0.04897369
2011-06-01,5,0,True,0.0,0.03220671428571428,119.33,-1.9329999999999998,0.191,0.0008995315068493151,0.183,0.0027525205479452053,0.1936,0.009549943232876713,0.2141,0.02335895523287672,0.2322,0.053916839999999994
2011-06-02,5,0,True,0.0,0.031392090000000004,119.2,-1.9200000000000004,0.1893,0.0008835901643835615,0.1809,0.002689710410958904,0.1932,0.009510521424657536,0.21289999999999998,0.023097841808219173,0.2324,0.05400976
2011-06-03,5,0,True,0.0,0.032158638571428574,116.8,-1.6799999999999997,0.17989999999999998,0.0007980166849315066,0.1795,0.002648239726027397,0.19469999999999998,0.009658773616438354,0.2159,0.023753377150684936,0.2463,0.06066368999999999
2011-06-06,5,0,True,0.0,0.0327933357142857,116.02,-1.6019999999999996,0.1935,0.0009232335616438357,0.18489999999999998,0.0028099734246575334,0.1996,0.010151054465753425,0.2181,0.024239932767123287,0.23620000000000002,0.05579044000000001
2011-06-07,5,0,True,0.0,0.03212092428571428,116.07,-1.6069999999999993,0.1841,0.0008357131232876713,0.1807,0.002683766301369863,0.195,0.009688561643835617,0.21600000000000003,0.02377538630136987,0.2334,0.05447556
2011-06-08,5,0,True,0.0,0.03493371142857143,118.76,-1.8760000000000006,0.1902,0.0008920119452054794,0.18789999999999998,0.002901896712328767,0.19949999999999998,0.010140885616438356,0.2186,0.024351201534246573,0.235,0.055224999999999996
2011-06-09,5,0,True,0.0,0.03105446714285715,117.27,-1.7269999999999996,0.18109999999999998,0.0008086983287671231,0.1777,0.002595393698630137,0.19260000000000002,0.0094515415890411,0.2134,0.023206460712328767,0.2303,0.05303809
2011-06-10,5,0,True,0.0,0.03547281142857142,122.65,-2.2650000000000006,0.1892,0.0008826568767123288,0.1886,0.0029235583561643833,0.2011,0.010304198712328768,0.251,0.032104619178082196,0.2243,0.05031049
2011-06-13,5,0,True,0.0,0.037309797142857135,120.99,-2.0989999999999993,0.2028,0.0010141111232876714,0.1961,0.0031607021917808213,0.20440000000000003,0.010645152000000003,0.2208,0.024843811068493152,0.23559999999999998,0.05550735999999999
2011-06-14,5,0,True,0.0,0.03305964571428572,125.3,-2.53,0.1844,0.0008384390136986302,0.1826,0.0027405008219178084,0.1943,0.009619127589041095,0.2144,0.023424462904109593,0.22940000000000002,0.05262436000000001
2011-06-15,5,0,True,0.0,0.04413516142857143,124.32,-2.4319999999999995,0.22030000000000002,0.001196681671232877,0.2132,0.003735964931506849,0.2138,0.011646769643835616,0.2291,0.026746703178082195,0.24170000000000003,0.058418890000000015
2011-06-16,5,0,True,0.0,0.04780883285714286,122.35,-2.2349999999999994,0.2463,0.0014958170136986299,0.2273,0.004246462191780822,0.2261,0.013025404191780823,0.24,0.02935232876712329,0.251,0.063001
2011-06-17,5,0,True,0.0,0.04527477571428573,120.06,-2.0060000000000002,0.23129999999999998,0.001319170438356164,0.21850000000000003,0.003924020547945206,0.22440000000000002,0.01283026980821918,0.2382,0.02891369490410959,0.2494,0.06220036
2011-06-20,5,0,True,0.0,0.038650831428571425,117.44,-1.7439999999999998,0.20739999999999997,0.0010606379178082189,0.1999,0.0032843843835616434,0.2122,0.011473101698630138,0.23070000000000002,0.02712159764383562,0.2451,0.060074010000000004
2011-06-21,5,0,True,0.0,0.03336141142857143,116.52,-1.6519999999999997,0.2018,0.0010041346849315068,0.1886,0.0029235583561643833,0.205,0.010707739726027395,0.22460000000000002,0.025706300712328774,0.2414,0.05827396
2011-06-22,5,0,True,0.0,0.03410793142857143,114.74,-1.4739999999999995,0.1864,0.0008567250410958905,0.1852,0.002819099178082192,0.2072,0.010938797589041096,0.2266,0.0261661538630137,0.244,0.059536
2011-06-23,5,0,True,0.0,0.035894661428571416,116.79,-1.6790000000000007,0.2007,0.0009932175616438354,0.1929,0.0030583898630136977,0.20929999999999999,0.011161653616438356,0.22820000000000001,0.02653697161643836,0.253,0.064009
2011-06-24,5,0,True,0.0,0.041962818571428584,115.92,-1.592,0.22469999999999998,0.001244961123287671,0.21100000000000002,0.0036592602739726034,0.2192,0.012242530191780824,0.23620000000000002,0.028430196821917813,0.2553,0.06517809000000001
2011-06-27,5,0,True,0.0,0.03966365285714285,119.46,-1.9459999999999993,0.21989999999999998,0.0011923399726027394,0.20559999999999998,0.003474358356164383,0.215,0.011777876712328767,0.2328,0.027617606136986304,0.25489999999999996,0.06497400999999998
2011-06-28,5,0,True,0.0,0.035645747142857155,122.15,-2.2150000000000007,0.19829999999999998,0.0009696055068493148,0.1917,0.0030204567123287675,0.2052,0.01072864306849315,0.22699999999999998,0.026258613698630133,0.2489,0.06195121000000001
